     108
nfi=       0 etot=         44.78225733
Ar           36.33793602          38.18049551          17.62323876
Ar           27.16809952          57.00143474           6.49505171
Ar           33.81857840          26.11709661          22.57333064
Ar           47.66802175          36.62208075          10.43741939
Ar           39.78802254          42.82040090          26.62243100
Ar           41.12967595          46.65762015          25.95395905
Ar           51.00968325          39.71532568          47.16896484
Ar           40.27026890          37.22662233          27.75016471
Ar           27.51389455          35.55669840          22.27766350
Ar           33.80899837          23.37370784          37.42508201
     108
nfi=    1900 etot=          5.27006290
Ar            5.90329855          -3.24177842           0.99791420
Ar            9.42684936           8.31185373           5.88879333
Ar           24.52300196          18.60470888          12.33439129
Ar           22.14611473           8.06299126          11.16140888
Ar           17.66960666          14.42448137          12.69749922
Ar            9.71678946          30.88343506          29.87395554
Ar           21.50578990          29.32656137          26.48532955
Ar           -9.89138868          24.82557852          15.63006069
Ar            7.76746005          15.96516788          27.45543587
Ar           20.94641648          20.41339701          38.28003989
Ar           12.71167161          24.36678248          46.84655240
Ar           15.48244165          29.27593495          36.79490294
Ar           15.47722848          26.20326258          14.86254738
Ar            0.96748736          22.78586319          -4.60821873
Ar            9.23695918          21.94570680          15.25489243
Ar           14.47092118          33.39683047          10.56046057
Ar           -1.93216851          29.81007738          26.46733483
Ar           15.71798141          23.59272037          23.45376425
Ar           20.13800072          12.95377650          14.83578334
Ar            5.53719656          50.12636802          39.17222716
Ar           20.75553408          25.87002887          30.81596287
Ar           21.12606823          26.20048849          22.95220829
Ar           12.73986678          22.06976896          49.72888769
Ar           11.57832368          24.50123126          52.52583342
Ar           25.33853982          46.63571405          16.73719192
Ar           25.27588404          41.53341399          13.61801344
Ar           17.98120520          22.64564765          20.65064101
Ar           26.85381941          41.37337430          21.74157399
Ar           22.23312837          38.27697743          29.06484551
